ID,MHG_ID,SUBCAMP,MAIN,WOMEN,MEN,GENDER,FIRMS,YYYY_OPEN,MM_OPEN,DD_OPEN,OPEN_TXT,YYYY_CLOSE,MM_CLOSE,DD_CLOSE,CLOSE_TXT,PRISONERS,DATE_OPEN,DATE_CLOSE,PEAK_POP,FUNC_1,FUNC_2,HOW_FOUND,SHARE_LOC,LAT,LONG,NATIONS,ENCY_REF,LABOR,EDIT_NOTES,FIRMABBREV
14-0108-0,1207,"Blankenburg-Regenstein (""Turmalin"")",Mittelbau,0,0,0,"Schaffer und Budenberg GmbH, Mittelwerk",45,02,,"""Feburary 1945""",45,04,06,"""Evacuated April 6, 1945""","Career Criminals, Jewish","""1945-02-15T00:00:00.000Z""","""1945-04-06T00:00:00.000Z""",400,3,0,"Assigned lat/lng of Blankenburg, Germany",0,51.2039,10.7476,"Italian, German,Polish",Encylopedia of Camps and Ghettos p. 977,"excavated underground armamanets facility, project was never completed due to the labor shortage",,Mittelwerk
14-0110-0,1208,Bleicherode,Mittelbau,0,0,0,Ohl & Vattrodt,44,10,,"""October 1944""",45,04,10,,Military internees,"""1944-10-15T00:00:00.000Z""","""1945-04-10T00:00:00.000Z""",15,3,0,,0,51.4333,10.5833,Italian,Encylopedia of Camps and Ghettos p. 979,"constructed power lines, worked for construction and excavation firm Ohl & Vattrodt",,
14-0253-1,1621,"Ellrich (""Erich,"" ""Mittelbau II"") [aka Ellrich-Juliushütte]",Mittelbau,0,1,1,,44,05,01,""" May 1/2, 1944""",45,04,05,"""April 5, 1945""","Jewish, Gypsies, Gentiles","""1944-05-01T00:00:00.000Z""","""1945-04-05T00:00:00.000Z""",8000,3,0,,1,51.5833,10.65,"Russian, Polish, French, Belgian, German, Hungarian, Roma, Sinti",Encylopedia of Camps and Ghettos p. 979,"constructed and excavated underground armaments facilities, never opened",,
14-0255-0,1210,Ellrich/Woffleben (Lager B-12),Mittelbau,0,0,0,Mittelwerk GmbH,45,01,03,"""January 3, 1945""",45,04,04,"""Evacuated April 4, 1945""",,"""1945-01-03T00:00:00.000Z""","""1945-04-04T00:00:00.000Z""",850,3,0,,0,51.5,10.7167,,Encylopedia of Camps and Ghettos p. 981,"dig a new underground factory for Junkers Aircraft, project never finished",,Mittelwerk
14-0350-2,1211,Grosswerther,Mittelbau,2,0,2,,45,03,15,"""March 15, 1495""",45,04,04,"""Evacuated April 4, 1945""",All Jewish,"""1945-03-15T00:00:00.000Z""","""1945-04-04T00:00:00.000Z""",290,5,0,,0,51.4667,10.75,"Mostly Hungarian, few Polish, Russian and French",Encylopedia of Camps and Ghettos p. 981,worked at unknown factory,,
14-0368-1,1212,"Gut Bischofferode (""Anna"")",Mittelbau,0,1,1,Mittelwerk GmbH,44,04,02,"""April 2, 1944""",44,05,09,"""May 9, 1944""",,"""1944-04-02T00:00:00.000Z""","""1944-05-09T00:00:00.000Z""",300,3,0,"Assigned lat/lng of Bischofferode, Germany",0,51.4973,10.444,Czech,Encylopedia of Camps and Ghettos p. 983,"worked at nearby construction sites building underground caves for Junkers Aircraft, project never finished",,Mittelwerk
14-0415-0,1213,"Harzungen [""Hans,"" ""Mittelbau III""]",Mittelbau,0,0,0,Junkers AG,44,04,01,"""April 1, 1944""",45,04,04,"""Evacuated April 4, 1945""","Political, Jewish, Gypsies","""1944-04-01T00:00:00.000Z""","""1945-04-04T00:00:00.000Z""",5000,4,0,,0,51.55,10.8,"German, Czech, Polish, Russian, French, Belgian, Roma, Sinti, Hungarian",Encylopedia of Camps and Ghettos p. 984,"worked at nearby construction sites building underground caves for Junkers Aircraft, project never finished",,Junkers
14-0461-0,1215,Ilfeld,Mittelbau,0,0,0,"Mittelwerk GmbH, Junkers AG",45,01,09,"""January 9, 1945""",45,04,05,"""Evacuated April 4-5, 1945""","Hungarian and Polish Jews, Gentiles from other countries","""1945-01-09T00:00:00.000Z""","""1945-04-05T00:00:00.000Z""",375,4,7,,0,51.5833,10.7833,"Russian, Polish, Hungarian, French",Encylopedia of Camps and Ghettos p. 986,"assembled aircraft parts for Junkers, construction of air raid shleters, waterworks; laid water pipes in town",,"Mittelwerk, Junkers"
14-0462-0,1216,Ilsenburg,Mittelbau,0,0,0,,45,03,01,"""March 1, 1945""",,,,,Military internees,"""1945-03-01T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",16,5,0,,0,51.8667,10.6833,Italian,Encylopedia of Camps and Ghettos p. 987,worked in a paint and varnish factory called Drube,,
14-0491-0,1217,Kelbra,Mittelbau,0,0,0,Mittelwerk GmbH,44,11,02,"""November 2, 1944""",45,04,05,"""Evacuated April 4-5, 1945""",,"""1944-11-02T00:00:00.000Z""","""1945-04-05T00:00:00.000Z""",60,4,0,,0,51.4167,11.0333,"Russian, Polish",Encylopedia of Camps and Ghettos p. 987,constructed A4 rocket,,Mittelwerk
14-0502-0,1218,"Kleinbodungen (""Emmi"") [aka Werk III]",Mittelbau,0,0,0,Zepplin,44,10,03,"""October 3, 1944""",45,04,04,"""Evacuated April 4, 1945""","Political, Career Criminals, a few Jews","""1944-10-03T00:00:00.000Z""","""1945-04-04T00:00:00.000Z""",650,4,0,,0,51.4667,10.5333,"German, Polish, Russian, French, Czech, Hungarian, and other German Occupied countries",Encylopedia of Camps and Ghettos p. 988,"repaired defective rockets, worked in Zeppelin factory",,
14-0633-0,1219,Mittelbau [aka Dora],Mittelbau,0,0,0,"Wirtschafliche Forschungsgesellschaft mbH. Mittelwerk GmbH, Junkers AG",44,10,28,"""October 28, 1944"" Dora becomes Mittelbau main camp""",45,04,11,,"Politicial, Communisits, All opposition to the Nazi way of life, Military internees, Gypsies, Jews","""1944-10-28T00:00:00.000Z""","""1945-04-11T00:00:00.000Z""",19000,4,0,,1,51.5348,10.7488,"Russian, Polish, French, German, Belgian, Italian, Czech, Hungarian, and other German occupied countries",Encylopedia of Camps and Ghettos p. 967,worked in armaments factories above and below ground,,"Mittlewerk, Junkers"
14-0718-0,1221,"Kleinbodungen/Niedergebra (""Kommando 48A"")",Mittelbau,0,0,0,"Fiesel Factory, Mittelwerk GmbH",44,11,,"""November 1944""",45,04,05,"""Possibly evacuated April 5, 1945""",,"""1944-11-15T00:00:00.000Z""","""1945-04-05T00:00:00.000Z""",40,4,0,,0,51.4167,10.6,"Polish, Russian, Dutch","Encyclopedia of Camps and Ghettos, p. 990",worked in Mittelwerk factory repairing defective A4 rockets and in a Fiesel aircraft production factory,,
14-0726-3,1222,Nordhausen (Boelcke-Kaserne),Mittelbau,2,1,3,,45,01,08,"""January 8, 1945""",45,04,02,"""April 2, 1945""",Polish and Hungarian Jews and Russian and French Gentiles,"""1945-01-08T00:00:00.000Z""","""1945-04-02T00:00:00.000Z""",10000,8,0,,1,51.5167,10.8,"Polish, Russian, French, Hungarian",Encylopedia of Camps and Ghettos p. 990,"originally going to be a collection camp for prisoner detachments, but became camp for the sick and dying",,
14-0752-0,1223,Osterode-Freiheit (Firma Curt Heber),Mittelbau,0,0,0,Herber Company,44,09,25,"""September 25, 1944""",45,04,05,"""Dissolved April 5, 1945""",,"""1944-09-25T00:00:00.000Z""","""1945-04-05T00:00:00.000Z""",400,4,0,,0,51.5667,10.8167,Polish,Encylopedia of Camps and Ghettos p. 993,"production line for Heber company making bomb release devices, aircraft engine production",,
14-0753-0,1224,"Osterode-Petershütte (""Dachs IV"")",Mittelbau,0,0,0,"Rhenania-Ossag oil company,",44,10,,"""Construction began October 1944""",45,03,21,"""Evacuated March 21, 1945""","Forced Laborers, POWs, Half jews/ people with Jewish blood, concentration camp prisoners, Jews","""1944-10-15T00:00:00.000Z""","""1945-03-21T00:00:00.000Z""",800,3,0,"Assigned lat/lng of Springe, Germany",0,52.2073,9.55569,"German, Czech",Encylopedia of Camps and Ghettos p. 994,excavated underground oil refinery,,
14-0795-0,1691,Quedlinberg at Mittelbau,Mittelbau,0,0,0,Mittelwerk GmbH,44,09,17,"""Septenber 17, 1944""",45,04,14,,Military Internees,"""1944-09-17T00:00:00.000Z""","""1945-04-14T00:00:00.000Z""",58,3,7,"Assigned lat lon of Quedlinburg, Germany",0,51.792056,11.14145,Italian,Encylopedia of Camps and Ghettos p. 995,"constructed high voltage power line to provide electricity to to Mittelwerk industrial complex, also cleaned up after air raids",,Mittelwerk
14-0845-0,1226,Rossla,Mittelbau,0,0,0,"Mittelwerk GmbH, Junkers AG",44,08,,"""August 1944""",45,,,,Political,"""1944-08-15T00:00:00.000Z""","""1945-04-01T00:00:00.000Z""",115,11,0,,0,51.4667,11.0833,"Polish, Czech, Russian, Belgian, French, German",Encylopedia of Camps and Ghettos p. 996,loaded and unloaded rocket parts,,"Mittelwerk, Junkers"
14-0850-0,1695,"Rottleberode [""Heinrich""] at Mittelbau",Mittelbau,0,0,0,Junkers AG,44,10,,"""March 13, 1944""- camp opens as part of Buchenwald, but in October 1944, becomes part of Mittelbau",45,04,04,,"Non Jewish Poles, until January 1945 then some Jewish from varying Countries","""1944-10-15T00:00:00.000Z""","""1945-04-04T00:00:00.000Z""",1000,4,0,Found on google maps,0,51.499579,10.951545,"Polish, Russian, Czech, German",Encylopedia of Camps and Ghettos p. 997,produced springs for aircrafts,,Junkers
14-0929-0,1228,"Stempeda [""Kommando B-4""]",Mittelbau,0,0,0,Junkers AG,44,08,24,"""First transport August 24, 1944""",45,04,5,"""Evacuated April 4-5, 1945""",Some Jewish,"""1944-08-24T00:00:00.000Z""","""1945-04-05T00:00:00.000Z""",700,3,0,,0,51.5167,10.9167,,Encylopedia of Camps and Ghettos p. 999,excavated underground tunnels,,Junkers
14-0948-0,1229,Tettenborn,Mittelbau,0,0,0,,,,,,45,04,05,"""Evacuated April 5, 1945""",,"""1899-11-30T00:00:00.000Z""","""1945-04-05T00:00:00.000Z""",28,6,3,,0,51.5667,10.3833,,Encylopedia of Camps and Ghettos p. 1000,"loaded rockets at the railway station, some worked at construction sites",,
14-0958-0,1230,Trautenstein,Mittelbau,0,0,0,,44,09,17,"""September 17/18, 1944""",45,04,16,,Military internees,"""1944-09-17T00:00:00.000Z""","""1945-04-16T00:00:00.000Z""",20,6,0,,0,51.6833,10.7833,Italians,Encylopedia of Camps and Ghettos p. 1001,cut a trail through the forest for high voltage power line to supply the Mittelwerke armaments factory,,
14-1023-0,1231,Wickerode,Mittelbau,0,0,0,Dietrich Company,45,01,,"""January 1945""",45,04,12,,Military internees,"""1945-01-15T00:00:00.000Z""","""1945-04-12T00:00:00.000Z""",30,3,0,,0,51.4667,11.1333,Italians,Encylopedia of Camps and Ghettos p. 1002,worked for Dietrich doing earthworks for the construction of an above ground gas pipeline,,
15-0003-1,1232,"Audun-le-Tiche (""Rowa"") [aka Deutsch-Oth]",Natzweiler,0,1,1,Minett GmbH,44,08,24,"""August 24-30, 1944""",44,09,,"""September 1944"", but Greiffer says ""February 1945""- highly unlikely",,"""1944-08-24T00:00:00.000Z""","""1944-09-15T00:00:00.000Z""",100,1,0,,0,49.4667,5.95,,Encylopedia of Camps and Ghettos p. 1015,worked for Minett in abandoned ore mines,,
15-0063-1,1234,Bensheim-Auerbach,Natzweiler,0,1,1,"Dr.-Ing. Frank H. Heymann, Darmstadt",,,,,45,03,25,"""March 25/26, 1945""",,"""1899-11-30T00:00:00.000Z""","""1945-03-25T00:00:00.000Z""",45,3,0,,0,49.6801,8.6158,"German, Czech, French",Encylopedia of Camps and Ghettos p. 1015,worked in underground factory excavating and outfitting for armaments production,,
15-0104-0,1235,Bisingen,Natzweiler,0,0,0,,44,08,24,"""August 24, 1944""",45,04,,"""Evacuated middle of April, 1945""","Jews, Gypsies, Gentiles","""1944-08-24T00:00:00.000Z""","""1945-04-15T00:00:00.000Z""",1,3,9,,0,48.95,9.1,"Polish, and other Easten Europeaners, Roma, Sinti",Encylopedia of Camps and Ghettos p. 1015,"built the subcamp, worked in shale oil plant",in Gruppe Wüste complex,
15-0166-2,1236,Calw,Natzweiler,2,0,2,Luftfahrtgerategesellschaft,45,01,14,"""January 14, 1945""",45,04,2,"""Evacuated April 1 and 2, 1945""",Maybe French and Italian POWs,"""1945-01-14T00:00:00.000Z""","""1945-04-02T00:00:00.000Z""",165,4,0,,0,48.7,8.7333,,Encylopedia of Camps and Ghettos p. 1018,manufactured airplane parts for Lufag,,
15-0173-0,1237,"Cochem-Bruttig (""Zeisig"") [aka Kochem-Bruttig]",Natzweiler,0,0,0,DIX,44,03,10,"""March 10, 1944""",44,09,29,"""Evacuated September 29, 1944""","probably no Jewish, but Career Criminals, remand, Asocial, Foreign Civilians, POWs, Political, Homosexuals, Jehovah's Witnesses,","""1944-03-10T00:00:00.000Z""","""1944-09-29T00:00:00.000Z""",1,3,0,,1,50.1333,7.15,"Polish, Russian, Croats, French, Italian, German, Dutch, Belgian, Luxemburgers, Yugoslavs, Greeks, Norwegian",Encylopedia of Camps and Ghettos p. 1019,expanded railway tunnel so that spark plugs could be manufactured,,
15-0174-0,1238,"Cochum-Treis (""Zeisig"") [aka Kochem-Treis]",Natzweiler,0,0,0,,44,03,27,"""First mentioned March 27, 1944""",44,10,07,"""Last mentioned October 7, 1944, bombings at end of August probably resulted in the decision to close the camp""","probably no Jewish, but Career Criminals, remand, Asocial, Foreign Civilians, POWs, Political, Homosexuals, Jehovah's Witnesses,","""1944-03-27T00:00:00.000Z""","""1944-10-07T00:00:00.000Z""",1,3,0,"Assigned lat/lng of Cochem, Germany",0,50.1455,7.16602,"Polish, Russian, Croats, French, Italian, German, Dutch, Belgian, Luxemburgers, Yugoslavs, Greeks, Norwegian",Encylopedia of Camps and Ghettos p. 1021,expanded railway tunnel so that spark plugs could be manufactured,,
15-0199-0,1239,Darmstadt,Natzweiler,0,0,0,,44,08,31,"""August 31, 1944""",44,09,11,"""September 11/12, 1944""",,"""1944-08-31T00:00:00.000Z""","""1944-09-11T00:00:00.000Z""",1,4,0,,0,49.8667,8.65,,Encylopedia of Camps and Ghettos p. 1023,"worked as draftsmen in decommissioned tunnel, worked on the gyro stabilizers for V-2 rocket",,
15-0202-0,1240,Dautmergen,Natzweiler,0,0,0,,44,08,23,"'First transport/mention August 23, 1944""",,,,,"Lithuanian and Polish Jews, survivors of Warsaw Uprising, Resistance members from France, Holland, Norway, Gypsies","""1944-08-23T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",3181,3,0,,0,48.2333,8.75,"Lithuanian, Sinti, Roma, Polish, Dutch, French, Norwegian",Encylopedia of Camps and Ghettos p. 1023,construction of shale oil production site mostly at Wüste 9,in Gruppe Wüste complex,
15-0210-0,1243,Dormettingen,Natzweiler,0,0,0,Wuste- Werk,45,03,,"""End of February/ Early March 1945""",45,04,,"""Evacuated between April 6 and 13, 1945""",Jewish,"""1945-03-01T00:00:00.000Z""","""1945-04-13T00:00:00.000Z""",3000,8,0,,0,48.2333,8.7667,Hungarian,Encylopedia of Camps and Ghettos p. 1025,functioned as a sick camp for sick prisoners from Bisingen and Dautmergen; slate oil plants were planned but construction never began,,
15-0242-1,1244,Echterdingen,Natzweiler,0,1,1,Organization Todt,44,11,,"""November 1944""",45,01,,"""January 1945""","All Jewish, many Political Jews","""1944-11-15T00:00:00.000Z""","""1945-01-15T00:00:00.000Z""",600,3,7,,0,48.7,9.1833,"Dutch, Italian, Lithuanian, Hungarian, Estonian, Belgian, Russian",Encylopedia of Camps and Ghettos p. 1027,construction of a road between airport and road; camoflauged planes to protect from air raids; cleaned airport runways after attacks; mined rock from quarry,,OT
15-0256-1,1693,Ellwangen at Natzweiler,Natzweiler,0,1,1,SS-Grenadier-Ersatz- Ausbildungs- Bataillon 5,43,06,28,"""First mentioned June 28, 1943""",45,04,06,"""Evacuated April 6, 1945""",,"""1943-06-28T00:00:00.000Z""","""1945-04-06T00:00:00.000Z""",102,2,3,"Assigned lat lon of Ellwangen, Germany",0,48.967012,10.13689,"Very few Germans, mostly foreigners",Encylopedia of Camps and Ghettos p. 1028,"worked in quarry, and charcoal fueled power station producing charcoal for carburetors, constructed bunkers, roads and dwellings, repaired militiary barracks",,
15-0263-0,1246,Erzingen,Natzweiler,0,0,0,SS Deutshe Schieferol GmbH subsidiary of Deutsche Wirtschaftsbetriebe GmbH,44,06,22,"""June 22, 1944""",45,04,17,"""Evacuated April 17, 1945""",Russian POWs,"""1944-06-22T00:00:00.000Z""","""1945-04-17T00:00:00.000Z""",339,9,3,,0,47.6667,8.4333,"Russian, Norwegians, French, Belgians, Dutch",Encylopedia of Camps and Ghettos p. 1028,mined shale at Wüste 4 and 5; worked shale ovens; dug caverns; constructed air raid shelters for villagers,in Gruppe Wüste complex,
15-0291-1,1247,Frankfurt am Main [aka Katzbach],Natzweiler,0,1,1,VDO- Adlerwerke AG,44,08,22,"""August 22, 1944""",45,03,25,"""Evacuated March 24-25, 1945""","POWs, Italian miltary Internees, and others","""1944-08-22T00:00:00.000Z""","""1945-03-25T00:00:00.000Z""",1,4,7,,0,50.1167,8.6833,Mostly Polish,Encylopedia of Camps and Ghettos p. 1030,"manufactured replacement parts for tanks and trucks, used to cleanup in Frankfurt after air raids",,
15-0297-1,1248,Frommern,Natzweiler,0,1,1,Lias,44,03,01,"""March 1, 1944""",45,04,17,"""April 17, 1945""",,"""1944-03-01T00:00:00.000Z""","""1945-04-17T00:00:00.000Z""",120,9,0,,0,48.25,8.8667,"Polish, Russian, French, Italians, Alsatians, Croats, Germans",Encylopedia of Camps and Ghettos p. 1031,worked in Lias factory processing oil shale,in Guppe Wüste complex,
15-0312-2,1249,Geisenheim,Natzweiler,2,0,2,"Johannisberg GmbH, Krupp",44,12,12,"""First mentioned December 12, 1944""",45,04,18,"""Evacuated March 18, 1945""","Polish Jewesses from Lodz, also Hungarian Jewesses","""1944-12-12T00:00:00.000Z""","""1945-04-18T00:00:00.000Z""",200,4,0,,0,49.9833,7.9667,"Mostly Polish, Hungarian",Encylopedia of Camps and Ghettos p. 1032,80 of 200 worked for machine factory Johannisberg; 120 worked for Krupp finshing off the seals for flak guns,,Krupp
15-0313-2,1250,Geislingen an der Steige,Natzweiler,2,0,2,Wurttembergische Metallwarenfabrik,44,07,28,"""July 28, 1944""",45,04,04,"""Evacuated April 4, 1945""","Hungarian Jewesses, asocial, Political","""1944-07-28T00:00:00.000Z""","""1945-04-04T00:00:00.000Z""",925,4,0,,0,48.6167,9.85,Hungarian,Encylopedia of Camps and Ghettos p. 1033,"produced munitions, engines for jet fighters, machine guns, empennage (tail assemblies) for aircraft; coops for jet engines",,
15-0373-1,1253,Hailfingen,Natzweiler,0,1,1,"Gartner & Sohn, Harer, Mattes, Meyer, Kirchoff, Messerschmitt planes",44,12,,"""December 1944""",45,02,14,"""Evacuated February 14, 1945""",all Jewish but registered as Political inmates,"""1944-12-15T00:00:00.000Z""","""1945-02-14T00:00:00.000Z""",600,2,3,,0,48.5333,8.9667,"Baltic, Belgian, Hungarian, Dutch, Greek, Italian, French, Polish, Rumanian, Czech, French, Turkish,",Encylopedia of Camps and Ghettos p. 1035,"built airport runway, streets, most worked in quarries",,Messerschmitt
15-0403-0,1254,Hanau,Natzweiler,0,0,0,Dunlop Factory,,,,,,,,,,"""1899-11-30T00:00:00.000Z""","""1899-11-30T00:00:00.000Z""",1,1,0,,0,50.1333,8.9167,,Encylopedia of Camps and Ghettos p. 1036,"no real information, possible that a heavy bombing raid could have wiped out any trace of the camp",,
15-0416-1,1255,"Haslach (""Barbe"")",Natzweiler,0,1,1,"Wayss & Freytag, Dohrmann, Hartsteinwerke Vulkan",44,09,16,"""September 16, 1944""",45,03,,"""March 1945""",,"""1944-09-16T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",1700,3,0,,1,48.2833,8.0833,"French, German, Dutch, Belgian, Luxembourgish, Polish, Soviet",Encylopedia of Camps and Ghettos p. 1036,"built roads, laid pipe, broke stones and poured concrete",,
15-0421-2,1256,Hayingen [aka Ebingen],Natzweiler,2,0,2,"Huttenwerkverwaltung Westmark GmbH, Reichs factory,",44,08,24,"""August 24, 1944""",44,09,11,"""September 11, 1944""",,"""1944-08-24T00:00:00.000Z""","""1944-09-11T00:00:00.000Z""",500,1,0,,0,48.2667,9.4833,,Encylopedia of Camps and Ghettos p. 1038,prisoners were employed by the Huttenwerkverwaltung Westmak GmbH in a Hermann Goring Reichs factory,BB added N_FIRM data 7/5/2012,
15-0423-0,1701,Heidenheim at Natzweiler,Natzweiler,0,0,0,"Ulm Company, Rapp & Schule",44,12,,"""Mid December 1944""",45,04,05,"""Evacuated April 5, 1945""","Forced Labor, mostly all Political, no Jews","""1944-12-15T00:00:00.000Z""","""1945-04-05T00:00:00.000Z""",20,6,0,"Assigned lat lon of Heidenheim, Germany",0,48.683508,10.154444,"Mostly Germans, few Polish and 1 Slovenian",Encylopedia of Camps and Ghettos p. 1039,"hauled boxes, felled trees, cut firewood, cleaned, cleared snow",,
15-0429-1,1258,Heppenheim,Natzweiler,0,1,1,Trockenkonservenfabrik,43,06,15,"""June 15, 1943""",45,03,27,,,"""1943-06-15T00:00:00.000Z""","""1945-03-27T00:00:00.000Z""",66,3,6,,0,49.6407,8.6372,Yugoslavian,Encylopedia of Camps and Ghettos p. 1039,"constructed dried vegetable factory, worked there and on SS farm; sorted, wasted and trimmed vegetables",,
15-0508-1,1261,"Kochendorf (""Eisbär"")",Natzweiler,0,1,1,"Hochtief AG and Veruschacht, Heinkel AG, Werk Hirthmotorenbau",44,09,03,"""September 3, 1944""",45,03,,"""March 1945""",a few Jewish,"""1944-09-03T00:00:00.000Z""","""1945-03-15T00:00:00.000Z""",1800,3,7,,0,49.2167,9.2167,"Polish, Russian, Dutch, Belgian, Luxemburgers, Italian, Serbs,Croats, Greek, Rumanian, Czech, Bulgarian, Spanish, Swiss, probably a few American/British who flew aircraft that had been shot down",Encylopedia of Camps and Ghettos p. 1040,"worked in salt mine, and for construction companies building underground factories to produce jet engines, also cleaned up after air raids, dug graves etc",,
